WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2024-10-05,Middle East,Yemen,Hajjah,Protests,Peaceful protest,21,0,83151.0,Demonstrations,3686,16.0944,43.2039
2024-10-12,Middle East,Yemen,Hajjah,Protests,Peaceful protest,2,0,9603.0,Demonstrations,3686,16.0944,43.2039
2024-10-19,Middle East,Yemen,Hajjah,Protests,Peaceful protest,5,0,19068.0,Demonstrations,3686,16.0944,43.2039
2024-10-26,Middle East,Yemen,Hajjah,Protests,Peaceful protest,2,0,9771.0,Demonstrations,3686,16.0944,43.2039
2024-11-02,Middle East,Yemen,Hajjah,Protests,Peaceful protest,5,0,23316.0,Demonstrations,3686,16.0944,43.2039
2024-11-09,Middle East,Yemen,Hajjah,Protests,Peaceful protest,2,0,9603.0,Demonstrations,3686,16.0944,43.2039
2024-11-16,Middle East,Yemen,Hajjah,Protests,Peaceful protest,10,0,39867.0,Demonstrations,3686,16.0944,43.2039
2024-11-23,Middle East,Yemen,Hajjah,Protests,Peaceful protest,5,0,17178.0,Demonstrations,3686,16.0944,43.2039
2024-11-30,Middle East,Yemen,Hajjah,Protests,Peaceful protest,3,0,9603.0,Demonstrations,3686,16.0944,43.2039
2024-12-07,Middle East,Yemen,Hajjah,Protests,Peaceful protest,5,0,25245.0,Demonstrations,3686,16.0944,43.2039
2024-12-14,Middle East,Yemen,Hajjah,Protests,Peaceful protest,18,0,72840.0,Demonstrations,3686,16.0944,43.2039
2024-12-21,Middle East,Yemen,Hajjah,Protests,Peaceful protest,23,0,119641.0,Demonstrations,3686,16.0944,43.2039
2024-12-28,Middle East,Yemen,Hajjah,Protests,Peaceful protest,34,0,151242.0,Demonstrations,3686,16.0944,43.2039
2025-01-04,Middle East,Yemen,Hajjah,Protests,Peaceful protest,20,0,122995.0,Demonstrations,3686,16.0944,43.2039
2025-01-11,Middle East,Yemen,Hajjah,Protests,Peaceful protest,29,0,133795.0,Demonstrations,3686,16.0944,43.2039
2025-01-18,Middle East,Yemen,Hajjah,Protests,Peaceful protest,3,0,18684.0,Demonstrations,3686,16.0944,43.2039
2025-02-01,Middle East,Yemen,Hajjah,Protests,Peaceful protest,23,0,105014.0,Demonstrations,3686,16.0944,43.2039
2025-02-08,Middle East,Yemen,Hajjah,Protests,Peaceful protest,22,0,106408.0,Demonstrations,3686,16.0944,43.2039
2025-02-15,Middle East,Yemen,Hajjah,Protests,Peaceful protest,2,0,9603.0,Demonstrations,3686,16.0944,43.2039
2025-03-08,Middle East,Yemen,Hajjah,Protests,Peaceful protest,2,0,9603.0,Demonstrations,3686,16.0944,43.2039
2025-03-15,Middle East,Yemen,Hajjah,Protests,Peaceful protest,3,0,9603.0,Demonstrations,3686,16.0944,43.2039
2025-03-22,Middle East,Yemen,Hajjah,Protests,Peaceful protest,16,0,48792.0,Demonstrations,3686,16.0944,43.2039
2025-03-29,Middle East,Yemen,Hajjah,Protests,Peaceful protest,1,0,9492.0,Demonstrations,3686,16.0944,43.2039
2025-04-05,Middle East,Yemen,Hajjah,Protests,Peaceful protest,29,0,121046.0,Demonstrations,3686,16.0944,43.2039
2025-04-12,Middle East,Yemen,Hajjah,Protests,Peaceful protest,10,0,38109.0,Demonstrations,3686,16.0944,43.2039
2025-04-19,Middle East,Yemen,Hajjah,Protests,Peaceful protest,2,0,9603.0,Demonstrations,3686,16.0944,43.2039
2025-04-26,Middle East,Yemen,Hajjah,Protests,Peaceful protest,13,0,41399.0,Demonstrations,3686,16.0944,43.2039
2025-05-03,Middle East,Yemen,Hajjah,Protests,Peaceful protest,9,0,33992.0,Demonstrations,3686,16.0944,43.2039
2025-05-10,Middle East,Yemen,Hajjah,Protests,Peaceful protest,7,0,31591.0,Demonstrations,3686,16.0944,43.2039
2025-05-17,Middle East,Yemen,Hajjah,Protests,Peaceful protest,2,0,9603.0,Demonstrations,3686,16.0944,43.2039
2025-05-24,Middle East,Yemen,Hajjah,Protests,Peaceful protest,10,0,34025.0,Demonstrations,3686,16.0944,43.2039
2025-05-31,Middle East,Yemen,Hajjah,Protests,Peaceful protest,9,0,38599.0,Demonstrations,3686,16.0944,43.2039
2025-06-07,Middle East,Yemen,Hajjah,Protests,Peaceful protest,2,0,9603.0,Demonstrations,3686,16.0944,43.2039
2025-06-14,Middle East,Yemen,Hajjah,Protests,Peaceful protest,8,0,25101.0,Demonstrations,3686,16.0944,43.2039
2025-06-21,Middle East,Yemen,Hajjah,Protests,Peaceful protest,2,0,9603.0,Demonstrations,3686,16.0944,43.2039
2025-06-28,Middle East,Yemen,Hajjah,Protests,Peaceful protest,2,0,9603.0,Demonstrations,3686,16.0944,43.2039
2025-07-05,Middle East,Yemen,Hajjah,Protests,Peaceful protest,2,0,9603.0,Demonstrations,3686,16.0944,43.2039
2025-07-12,Middle East,Yemen,Hajjah,Protests,Peaceful protest,13,0,73277.0,Demonstrations,3686,16.0944,43.2039
2025-07-19,Middle East,Yemen,Hajjah,Protests,Peaceful protest,6,0,11610.0,Demonstrations,3686,16.0944,43.2039
2025-07-26,Middle East,Yemen,Hajjah,Protests,Peaceful protest,39,0,143315.0,Demonstrations,3686,16.0944,43.2039
2025-08-02,Middle East,Yemen,Hajjah,Protests,Peaceful protest,62,0,284319.0,Demonstrations,3686,16.0944,43.2039
2025-08-09,Middle East,Yemen,Hajjah,Protests,Peaceful protest,26,0,122242.0,Demonstrations,3686,16.0944,43.2039
2025-08-16,Middle East,Yemen,Hajjah,Protests,Peaceful protest,32,0,130501.0,Demonstrations,3686,16.0944,43.2039
2025-08-23,Middle East,Yemen,Hajjah,Protests,Peaceful protest,5,0,15258.0,Demonstrations,3686,16.0944,43.2039
2025-08-30,Middle East,Yemen,Hajjah,Protests,Peaceful protest,1,0,9603.0,Demonstrations,3686,16.0944,43.2039
2025-09-06,Middle East,Yemen,Hajjah,Protests,Peaceful protest,5,0,17265.0,Demonstrations,3686,16.0944,43.2039
2025-09-13,Middle East,Yemen,Hajjah,Protests,Peaceful protest,39,0,138630.0,Demonstrations,3686,16.0944,43.2039
2025-09-20,Middle East,Yemen,Hajjah,Protests,Peaceful protest,29,0,112988.0,Demonstrations,3686,16.0944,43.2039
2025-09-27,Middle East,Yemen,Hajjah,Protests,Peaceful protest,20,0,82682.0,Demonstrations,3686,16.0944,43.2039
2025-10-04,Middle East,Yemen,Hajjah,Protests,Peaceful protest,18,0,102635.0,Demonstrations,3686,16.0944,43.2039
2025-10-11,Middle East,Yemen,Hajjah,Protests,Peaceful protest,20,0,78650.0,Demonstrations,3686,16.0944,43.2039
2025-10-18,Middle East,Yemen,Hajjah,Protests,Peaceful protest,4,0,12395.0,Demonstrations,3686,16.0944,43.2039
2023-10-07,Middle East,Yemen,Hajjah,Protests,Protest with intervention,1,0,9603.0,Demonstrations,3686,16.0944,43.2039
2015-02-14,Middle East,Yemen,Hajjah,Riots,Mob violence,1,2,,Political violence,3686,16.0944,43.2039
2019-01-05,Middle East,Yemen,Hajjah,Riots,Mob violence,1,0,,Political violence,3686,16.0944,43.2039
2020-10-31,Middle East,Yemen,Hajjah,Riots,Violent demonstration,1,0,7869.0,Demonstrations,3686,16.0944,43.2039
2018-01-13,Middle East,Yemen,Hajjah,Strategic developments,Agreement,1,0,,Strategic developments,3686,16.0944,43.2039
2018-12-01,Middle East,Yemen,Hajjah,Strategic developments,Agreement,1,0,,Strategic developments,3686,16.0944,43.2039
2019-02-02,Middle East,Yemen,Hajjah,Strategic developments,Agreement,1,0,,Strategic developments,3686,16.0944,43.2039
2019-04-13,Middle East,Yemen,Hajjah,Strategic developments,Arrests,1,0,,Strategic developments,3686,16.0944,43.2039
2019-10-12,Middle East,Yemen,Hajjah,Strategic developments,Arrests,1,0,,Strategic developments,3686,16.0944,43.2039
2022-07-09,Middle East,Yemen,Hajjah,Strategic developments,Arrests,1,0,,Strategic developments,3686,16.0944,43.2039
2023-12-16,Middle East,Yemen,Hajjah,Strategic developments,Arrests,1,0,,Strategic developments,3686,16.0944,43.2039
2015-04-11,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2018-03-03,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2018-12-15,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2019-06-29,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,2,0,,Strategic developments,3686,16.0944,43.2039
2019-11-16,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2020-04-18,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2020-04-25,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2020-05-02,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2020-05-09,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2021-06-12,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,2,0,,Strategic developments,3686,16.0944,43.2039
2022-01-29,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2022-02-05,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2022-03-05,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,2,0,,Strategic developments,3686,16.0944,43.2039
2022-03-12,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,2,0,,Strategic developments,3686,16.0944,43.2039
2022-04-02,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2022-04-23,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2022-04-30,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2022-06-25,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2022-08-27,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2023-07-08,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,2,0,,Strategic developments,3686,16.0944,43.2039
2024-07-06,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2025-02-22,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2025-04-05,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2025-08-02,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2025-08-09,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2025-08-16,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,3,0,,Strategic developments,3686,16.0944,43.2039
2025-09-20,Middle East,Yemen,Hajjah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3686,16.0944,43.2039
2015-05-02,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,1,,Strategic developments,3686,16.0944,43.2039
2016-02-13,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2017-09-16,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2018-08-18,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2018-08-25,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2018-09-22,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2018-11-24,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3686,16.0944,43.2039
2018-12-01,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2018-12-08,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2019-01-12,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2019-03-02,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2019-04-06,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2019-06-22,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2019-07-06,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2019-07-27,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2019-08-24,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2019-08-31,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2019-09-07,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2020-02-08,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2020-02-22,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2020-08-01,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2021-03-06,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2021-03-20,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2022-01-15,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2022-01-22,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2022-02-05,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3686,16.0944,43.2039
2022-02-12,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,4,0,,Strategic developments,3686,16.0944,43.2039
2022-02-19,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,4,0,,Strategic developments,3686,16.0944,43.2039
2022-02-26,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2022-03-12,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2022-04-16,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2022-06-18,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2023-07-15,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2023-09-02,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2023-10-14,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2024-01-13,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3686,16.0944,43.2039
2024-03-09,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2024-05-25,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3686,16.0944,43.2039
2024-10-12,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2025-05-17,Middle East,Yemen,Hajjah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3686,16.0944,43.2039
2023-08-26,Middle East,Yemen,Hajjah,Strategic developments,Headquarters or base established,1,0,,Strategic developments,3686,16.0944,43.2039
2024-12-21,Middle East,Yemen,Hajjah,Strategic developments,Headquarters or base established,3,0,,Strategic developments,3686,16.0944,43.2039
2016-01-30,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2016-02-06,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2016-08-27,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2017-04-29,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2017-05-06,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2017-05-13,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2017-06-03,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2018-04-14,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2018-05-19,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2018-08-18,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2018-08-25,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2019-01-05,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2019-02-09,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3686,16.0944,43.2039
2019-02-23,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2019-03-02,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2019-04-27,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2019-06-15,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2019-06-22,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3686,16.0944,43.2039
2019-07-20,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2019-07-27,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2019-08-17,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2019-10-05,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3686,16.0944,43.2039
2019-11-30,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2019-12-28,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
2020-01-25,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686,16.0944,43.2039
