Incident ID,Date,Time of Day,Confirmed Time,Governorate,District,Area,Actor,Type of Weapons,Target,Main category,Sub-category,Min Projectiles,Max Projectiles,Civilian Casualties,Fatalities,Woman fatalities,Child fatalities,Injured,Woman injured,Child injured
21602,22/07/2020,Morning,9,Amran,Iyal Surayh,Dhain,Saudi-led Coalition,Air Raid,Telecommunications network,Infrastructure,Communication,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21603,22/07/2020,Midday,10,Saada,Al-Dhaher,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21604,22/07/2020,Evening,20,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Residential areas,Civilian,Residential area,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21605,23/07/2020,Evening,21,Hajja,Harad,Harad city,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21606,23/07/2020,Evening,19,Jawf,Khab Wa Al-Sha'af,Al Khanjar ,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21607,23/07/2020,Evening,21,Bayda,Nati',,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21608,23/07/2020,Evening,19,Marib,Sirwah,Najd Al Ataq,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21609,23/07/2020,Evening,19,Jawf,Al-Hazm,Al Aqshaa,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21610,23/07/2020,Midday,11,Saada,Al-Dhaher,Al Malaheet,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21611,24/07/2020,Afternoon,16,Hajja,Midi,At Tinah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21612,24/07/2020,Afternoon,16,Hajja,Abs,Al Jar,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21613,24/07/2020,Midday,12,Amran,Harf Sufyan,Harf Sufyan city,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21614,24/07/2020,Afternoon,15,Marib,Sirwah,Al Mukhadirah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21615,25/07/2020,Evening,20,Hajja,Hayran,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21616,25/07/2020,Evening,20,Hajja,Harad,Harad city,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21617,25/07/2020,Afternoon,17,Saada,Al-Dhaher,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21618,25/07/2020,Evening,19,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21619,25/07/2020,Evening,19,Marib,Majzar,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21620,25/07/2020,Afternoon,17,Amran,Harf Sufyan,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21621,26/07/2020,Afternoon,17,Marib,Sirwah,Haylan Mountain,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21622,26/07/2020,Afternoon,17,Marib,Majzar,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21623,26/07/2020,Afternoon,17,Jawf,Khab Wa Al-Sha'af,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21624,26/07/2020,Evening,20,Jawf,Al-Hazm,Al Maraziq,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21625,27/07/2020,Midday,11,Amran,Huth,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21626,28/07/2020,Evening,19,Jawf,Al-Hazm,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21627,30/07/2020,Unknown,unkn,Marib,Majzar,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21628,30/07/2020,Unknown,unkn,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21629,30/07/2020,Afternoon,15,Saada,Sihar,Wadi olaf,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21630,30/07/2020,Unknown,unkn,Jawf,Al-Hazm,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21631,31/07/2020,Evening,21,Jawf,Khab Wa Al-Sha'af,Al Khanjar,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21632,31/07/2020,Evening,21,Marib,Medghal Al-Jeda'an,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21633,31/07/2020,Evening,21,Marib,Majzar,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21634,01/08/2020,Evening,18,Sanaa,Nihm,Naqil Al-Faradah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21635,01/08/2020,Evening,18,Jawf,Khab Wa Al-Sha'af,Al-Mahashimah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21636,01/08/2020,Evening,18,Marib,Majzar,Salb,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21637,01/08/2020,Midday,10,Saada,Kitaf Wa Al-Boqe'e,Al-Wajrah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21638,01/08/2020,Evening,18,Marib,Medghal Al-Jeda'an,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21639,02/08/2020,Midday,13,Saada,Kitaf Wa Al-Boqe'e,Al-Amarah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21640,02/08/2020,Evening,18,Jawf,Khab Wa Al-Sha'af,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21641,02/08/2020,Midday,13,Jawf,Khab Wa Al-Sha'af,Al Ajasher,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21642,02/08/2020,Evening,18,Hajja,Harad,,Saudi-led Coalition,Air Raid,Customs,Infrastructure,Gov. Compounds,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21643,04/08/2020,Evening,18,Jawf,Khab Wa Al-Sha'af,Al Khanjar ,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21644,04/08/2020,Unknown,Unkn,Saada,Kitaf Wa Al-Boqe'e,Al Atfain,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21645,05/08/2020,Morning,9,Saada,Kitaf Wa Al-Boqe'e,Al Far,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21646,05/08/2020,Evening,18,Jawf,Khab Wa Al-Sha'af,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21647,06/08/2020,Afternoon,15,Jawf,Khab Wa Al-Sha'af,Ahrad,Saudi-led Coalition,Air Raid,Bedouins tents ,Civilian,Residential area,1.0,4,21.0,9.0,0.0,9.0,12.0,4.0,7.0
21648,06/08/2020,Morning,9,Saada,Kitaf Wa Al-Boqe'e,Al Far,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21649,06/08/2020,Evening,20,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21650,06/08/2020,Evening,20,Saada,Kitaf Wa Al-Boqe'e,Al Far,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21651,07/08/2020,Evening,20,Bayda,Nati',,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21652,07/08/2020,Early-Morning,4,Jawf,Al-Hazm,Al Khasaf,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21653,08/08/2020,Evening,21,Saada,Kitaf Wa Al-Boqe'e,Al Far,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21654,08/08/2020,Evening,21,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21655,08/08/2020,Midday,11,Saada,Kitaf Wa Al-Boqe'e,Al Far,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21656,08/08/2020,Evening,21,Bayda,Nati',,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21657,09/08/2020,Midday,11,Saada,Kitaf Wa Al-Boqe'e,Al Buqa,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21658,10/08/2020,Evening,21,Bayda,Al-Qurayshiyah,Qayfah,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21659,10/08/2020,Evening,21,Marib,Majzar,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21660,11/08/2020,Midday,13,Jawf,Khab Wa Al-Sha'af,,Saudi-led Coalition,Air Raid,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21661,11/08/2020,Afternoon,16,Marib,Mahliyah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21662,11/08/2020,Afternoon,16,Bayda,Al-Qurayshiyah,Qayfah,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21663,11/08/2020,Evening,22,Saada,Baqim,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21664,11/08/2020,Evening,17,Bayda,Al-Qurayshiyah,Qayfah,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21665,12/08/2020,Unknown,Unkn,Bayda,Radman,Qaniyah,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21666,12/08/2020,Night,22,Marib,Mahliyah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21667,12/08/2020,Midday,12,Bayda,Al-Qurayshiyah,Qayfah,Saudi-led Coalition,Air Raid,Civilian's car,Civilian,Vehicle/Bus,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21668,12/08/2020,Afternoon,15,Saada,Kitaf Wa Al-Boqe'e,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21669,13/08/2020,Night,23,Bayda,Nati',,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21670,13/08/2020,Afternoon,17,Marib,Sirwah,Haylan mountain,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21671,13/08/2020,Afternoon,17,Marib,Mahliyah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,
21672,14/08/2020,Unknown,Unkn,Marib,Majzar,,Saudi-led Coalition,Air Raid,Residential areas,Civilian,Residential area,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21673,14/08/2020,Unknown,Unkn,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Residential areas,Civilian,Residential area,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21674,15/08/2020,Unknown,Unkn,Amran,Harf Sufyan,Al Amashiyah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21675,15/08/2020,Afternoon,17,Bayda,Al-Qurayshiyah,Qayfah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21676,15/08/2020,Afternoon,17,Saada,Majz,Takhiyah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21677,15/08/2020,Unknown,Unkn,Marib,Medghal Al-Jeda'an,,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21678,15/08/2020,Afternoon,17,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21679,16/08/2020,Evening,20,Hajja,Harad,Al Mazraq,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21680,16/08/2020,Afternoon,16,Hudaydah,Bajil,Al Urj,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21681,16/08/2020,Evening,18,Marib,Mahliyah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21682,16/08/2020,Afternoon,17,Bayda,Nati',,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21683,16/08/2020,Evening,18,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21684,16/08/2020,Midday,12,Capital,Bani Al-Harith,Bayt Saadan,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21685,16/08/2020,Evening,18,Marib,Majzar,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21686,17/08/2020,Evening,19,Jawf,Khab Wa Al-Sha'af,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21687,17/08/2020,Evening,19,Marib,Mahliyah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21688,17/08/2020,Unknown,Unkn,Saada,Kitaf Wa Al-Boqe'e,Shuab Hayirah,Saudi-led Coalition,Air Raid,Pro-Houthi military vehicles,Military_Security_Target,Moving Target (weapons/fighters),1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21689,17/08/2020,Evening,19,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21690,17/08/2020,Unknown,Unkn,Bayda,Radman,Qaniyah,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21691,17/08/2020,Evening,19,Marib,Majzar,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21692,18/08/2020,Midday,13,Saada,Razih,Al Ali,Saudi-led Coalition,Air Raid,Residential area,Civilian,Residential area,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21693,18/08/2020,Midday,13,Hudaydah,Bajil,Al Urj,Saudi-led Coalition,Air Raid,Al Hashidi farm,Economic_Infrastructure,Farms,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21694,18/08/2020,Evening,18,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21695,18/08/2020,Evening,18,Marib,Majzar,Salb,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21696,18/08/2020,Evening,18,Bayda,Walad Rabie,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21697,18/08/2020,Evening,18,Jawf,Khab Wa Al-Sha'af,Al Labanant,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21698,19/08/2020,Evening,18,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21699,19/08/2020,Evening,18,Jawf,Khab Wa Al-Sha'af,Al Khanjar,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21700,19/08/2020,Unknown,Unkn,Saada,Kitaf Wa Al-Boqe'e,As Sawah,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21701,20/08/2020,Evening,19,Jawf,Al-Hazm,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21702,20/08/2020,Evening,18,Bayda,Nati',,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21703,20/08/2020,Evening,19,Marib,Majzar,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21704,20/08/2020,Evening,19,Jawf,Khab Wa Al-Sha'af,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21705,20/08/2020,Evening,18,Hajja,Harad,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21706,20/08/2020,Midday,10,Bayda,Nati',,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21707,20/08/2020,Evening,19,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21708,20/08/2020,Evening,18,Saada,Al-Dhaher,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21709,21/08/2020,Midday,12,Jawf,Khab Wa Al-Sha'af,Al Maraziq,Saudi-led Coalition,Air Raid,Residential area,Civilian,Residential area,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21710,21/08/2020,Midday,12,Marib,Sirwah,Al Makhdarah,Saudi-led Coalition,Air Raid,Residential area,Civilian,Residential area,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21711,21/08/2020,Midday,12,Bayda,Walad Rabie,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21712,21/08/2020,Evening,21,Jawf,Khab Wa Al-Sha'af,Al Mahashimah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21713,22/08/2020,Midday,14,Saada,Al-Dhaher,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21714,22/08/2020,Unknown,Unkn,Marib,Majzar,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21715,22/08/2020,Evening,18,Marib,Mahliyah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21716,22/08/2020,Unknown,Unkn,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21717,22/08/2020,Evening,19,Jawf,Al-Hazm,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21718,22/08/2020,Afternoon,17,Jawf,Khab Wa Al-Sha'af,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21719,22/08/2020,Unknown,Unkn,Jawf,Khab Wa Al-Sha'af,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21720,23/08/2020,Evening,18,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21721,23/08/2020,Midday,11,Sanaa,Sanhan,Raymat Hamid,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21722,23/08/2020,Midday,12,Saada,Sa'ada,Sa'ada city,Saudi-led Coalition,Air Raid,Kahlan military camp,Military_Security_Target,Military site,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21723,23/08/2020,Midday,10,Hudaydah,Bajil,Al Urj,Saudi-led Coalition,Air Raid,Farm,Economic_Infrastructure,Farms,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21724,23/08/2020,Evening,18,Jawf,Khab Wa Al-Sha'af,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21725,23/08/2020,Afternoon,15,Saada,Kitaf Wa Al-Boqe'e,Al Ishash,Saudi-led Coalition,Air Raid,Civilian's house,Civilian,Residential area,1.0,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0
21726,23/08/2020,Evening,18,Marib,Majzar,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21727,24/08/2020,Evening,19,Marib,Mahliyah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21728,24/08/2020,Evening,18,Marib,Majzar,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21729,24/08/2020,Evening,18,Jawf,Khab Wa Al-Sha'af,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21730,24/08/2020,Unknown,Unkn,Bayda,Radman,Qaniyah,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21731,24/08/2020,Afternoon,16,Bayda,Walad Rabie,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21732,25/08/2020,Afternoon,15,Jawf,Khab Wa Al-Sha'af,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21733,25/08/2020,Afternoon,15,Marib,Majzar,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21734,25/08/2020,Afternoon,15,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21735,25/08/2020,Afternoon,17,Bayda,Walad Rabie,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21736,26/08/2020,Night,24,Saada,Al-Safra'a,Al Ammar,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21737,26/08/2020,Unknown,Unkn,Bayda,Nati',,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
